gene_id	gene_name	MFM1-D	MFM1-V	MFM2-D	MFM3-D	MFM3-V	MFM4-D	MFM4-V	MFM5-D	MFM5-V	MFM6-D	MFM6-V
ENSG00000122126	OCRL	86.20950800129636	87.4645770105405	76.58277616822075	65.06794081390406	74.05338918301607	81.03022561296571	65.55232473413767	74.87379483406961	78.22757638882138	84.97072109105906	71.26890443298812
ENSG00000122140	MRPS2	47.61576775506284	42.68258111780192	50.72981279264372	53.63181806847965	46.49247515397434	51.9898924838343	44.34960598381169	49.77776387033108	41.072596134514086	50.857848994728045	44.6071079292228
ENSG00000122176	FMOD	88.31641715655228	106.85497630056572	127.92158452664697	126.28965779108076	134.50630515941174	120.5286782057455	129.34555265804855	119.41153785910144	134.22852875512183	130.0528259450947	148.28248846909736
ENSG00000122203	KIAA1191	161.4837456869254	158.76287804660996	132.53708442986098	131.71409752914525	117.92318439475063	118.12308004036821	120.87205843655295	124.8971312417625	125.97150782487192	129.79134034526945	121.6861453232345
ENSG00000122218	COPA	532.7905561375941	547.5909200789052	503.3786375284491	580.4453440833299	640.2056091322337	622.7968461765448	568.4071473481449	525.7460023806324	553.7959283478889	555.374090478768	553.7959283478889
ENSG00000122257	RBBP6	127.10309009332727	141.06437380416844	147.29253328607655	130.6582394879293	136.3968122673391	145.76018717871148	141.8110438183865	137.5068759664519	146.67247083635138	136.71400720060188	130.11490850378445
ENSG00000122299	ZC3H7A	111.52145497305767	96.81587954121179	82.93054737197843	81.19382531334912	79.41396652035499	80.2201139541413	83.42721006122572	87.8408798431729	92.46521379369791	88.12454515554263	73.75531055771792
ENSG00000122335	SERAC1	10.793264442179584	11.062460676069596	11.037371183697752	9.251497173343877	9.04526738717037	9.385148077081817	9.65347055015902	10.433240264650605	8.292887615349189	9.867186402212122	11.208293566131335
ENSG00000122359	ANXA11	931.1785699030827	976.7889845922048	1301.7607473381033	983.8320142828996	1029.355219668018	1005.8590795605767	1142.1854477020622	937.3289918127094	976.7889845922048	1005.8590795605767	1100.6719517062693
ENSG00000122367	LDB3	4.5730632998981005	3.2289654084694193	3.633456092181923	7.5035165199746405	5.332429041162065	6.077826356981743	4.590186083298795	6.09563282498799	4.482671107581849	6.00321900282321	4.92439438228021
ENSG00000122376	SHLD2	47.18724873064291	44.030929005052734	52.08982742860439	44.85297346378834	39.82911189255587	48.30130287025314	40.69211283963027	43.7647612907581	37.59483944372467	47.68138380245948	44.873345399808535
ENSG00000122378	PRXL2A	493.6182162219905	499.6648022136282	631.3503733575707	532.7905561375941	482.03216461111833	541.5523319397611	537.1281707712079	497.22504115786484	478.6810194321029	500.8954511882351	521.625878347692
ENSG00000122386	ZNF205	36.55622660661443	38.51797705692893	42.51056232269912	30.875911157845458	34.45827754877204	33.84603881826127	31.037794043380664	31.494054112659835	27.68620810421378	33.04767141275798	35.92365618114139
ENSG00000122390	NAA60	55.497691261929994	60.86602598911121	60.07992666003038	72.4255196734884	60.24658041115889	59.44432023370525	61.809969794804516	55.388964857840165	61.1833485701923	55.975840161879944	56.739561677005725
ENSG00000122406	RPL5	456.6796159589959	485.43961243974536	561.7982078516005	408.8432272447832	431.6430112013218	451.7868530181732	461.6993215820224	411.15091134078415	433.3870211446073	452.7555004509682	447.0159096406993
ENSG00000122417	ODF2L	92.85293819759967	138.81148119671718	122.56130817591324	108.31476178913593	147.7582433426375	100.28281527243448	158.64557955345563	99.36740430933985	183.25816496448974	110.05707941409943	158.3354185859102
ENSG00000122435	TRMT13	26.314781042313186	21.571336748367923	22.019175460826244	32.51843007883773	24.56798630827117	30.080982184090878	26.04159570854219	33.18576615887556	29.49866514156385	31.60288982194913	21.35913246353134
ENSG00000122481	RWDD3	4.0797596032612065	3.748188751461785	5.11144052105985	4.298914912668526	3.454513990802459	5.403285260212883	4.7747375823152085	3.8536295663512723	5.982891663141232	3.1707900252364247	5.344951797602744
ENSG00000122482	ZNF644	71.26890443298812	71.90135056962376	73.47242600605638	91.78202101884332	78.39988274399231	88.04583786744885	77.27767607343226	80.77702429997804	86.01448701661704	83.71117293459281	77.62470406407917
ENSG00000122483	CCDC18	11.474069467602375	12.726909613234755	11.669594426678866	10.913401228077982	12.889115442246595	14.296679564072992	13.783547562247112	13.810505129596462	16.484008109916665	12.615016105664974	13.214446602356654
ENSG00000122484	RPAP2	31.42570780493011	31.42570780493011	35.18217765112441	27.4217913651877	25.598795546404535	26.511503409405396	32.42441119970286	28.17770870181165	30.952523509185923	25.668558641323617	26.17396833762189
ENSG00000122490	SLC66A2	38.226839049588364	33.071079968190375	38.835254167576224	31.15962059629139	30.883671615193588	36.55622660661443	32.558216328756906	31.765816965928344	25.09805020857162	31.53233420286845	35.15739094393282
ENSG00000122507	BBS9	13.187833184556732	14.33848299578511	13.296368513267533	12.666468417447437	13.277638599365819	13.15659028041054	14.686702471106642	12.64075745981728	11.766239125653824	13.264322348475487	12.726909613234755
ENSG00000122512	PMS2	44.474951379979316	42.918248096492256	47.26557368552885	43.8819918676109	37.26413043860082	40.70277926456161	40.17991690482688	38.102426717663654	38.96812790589555	40.248147893330604	38.384603614402096
ENSG00000122515	ZMIZ2	61.49195255664428	57.28656411577339	61.809969794804516	67.91569032458563	72.59664587318868	67.37986651257472	65.41146766301128	68.73298256997413	79.9747767299625	61.35219646554549	64.10390051650826
ENSG00000122545	SEPTIN7	105.2478926412335	108.88682631041124	120.00421728922677	113.65738304385117	125.39306541637622	120.31876965171176	130.3640556139164	124.84773654264146	131.71409752914525	125.49232356767651	142.89558457378027
ENSG00000122547	EEPD1	1.575251708113528	1.8519651514718936	1.9972693039336924	2.3510226506179457	2.3281879764658133	1.2426133738046068	2.2390429938246874	2.0924094874278283	2.396427341139682	1.8519651514718936	2.4761974849967996
ENSG00000122550	KLHL7	28.162137542539952	34.46677457606429	25.9891929944039	28.47703627759208	38.82600258479629	29.19806011531799	35.17379810143052	26.89317280142279	33.535715949544084	26.94640640623166	36.55622660661443
ENSG00000122557	HERPUD2	27.406763351471497	30.14907314988703	26.670675318126822	28.139490821727293	22.62573994652223	21.00265697292244	24.734262391250738	25.668558641323617	25.33427036625334	25.926128182530565	22.56778405631491
ENSG00000122565	CBX3	141.29862601072932	155.16994969657307	184.59191845231467	161.4837456869254	178.55059483658266	177.2072276356065	201.35702432364093	182.84475205998686	181.1480457256876	184.17934379987622	204.03789748851221
ENSG00000122566	HNRNPA2B1	730.8151784737075	760.845002763786	850.6021118639454	740.4755607707988	875.2804050939326	845.8911196422305	963.1209116340519	855.3853251305567	913.3825290201535	880.4554407217993	943.5945393940133
ENSG00000122574	WIPF3	1.4117731736796517	2.172194975232821	1.753420693102218	2.6475726305454907	2.0417344892929363	1.2146129239328594	1.8519651514718936	0.8924775555665007	2.172194975232821	1.2226457456715878	2.172194975232821
ENSG00000122591	FAM126A	10.10986033478239	8.505046008138077	6.252114643309938	8.273788675638679	8.13506632072833	7.322680763437893	9.945680614772	9.362624797460244	8.00373743743452	8.266735785825233	9.768131432574
ENSG00000122642	FKBP9	27.92184926799158	31.15962059629139	27.058859861690244	41.73963164202434	30.09666744639284	31.006801896871192	27.958026928393174	32.78827462794576	30.501172934976395	28.394732127537754	28.76831078788476
